stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2800,Sylvania & Berwick NE,W SYLVANIA AVE & BERWICK AVE,41.692399,-83.582269,,,,,,0
2801,Sylvania & Bowen NE,W SYLVANIA AVE & BOWEN RD,41.692099,-83.610149,,,,,,0
2802,Sylvania & Buell SW,W SYLVANIA AVE & BUELL AVE,41.692077,-83.606384,,,,,,0
2803,Sylvania & Bellevue NE,W SYLVANIA AVE & BELLEVUE RD,41.692289,-83.594495,,,,,,0
2804,Sylvania & Bellevue SE,W SYLVANIA AVE & BELLEVUE RD,41.692166,-83.594488,,,,,,0
2805,Sylvania & Castener NE,W SYLVANIA AVE & CASTENER ST,41.693104,-83.550444,,,,,,0
2806,Sylvania & Clare Ridge SW,W SYLVANIA AVE & CLARERIDGE DR,41.691147,-83.651888,,,,,,0
2807,Sylvania & Concord NE,W SYLVANIA AVE & CONCORD ST,41.693165,-83.548786,,,,,,0
2808,Sylvania & Concord SW,W SYLVANIA AVE & CONCORD ST,41.693035,-83.549977,,,,,,0
2809,Sylvania & Canada Southern NE,W SYLVANIA AVE & CANADA SOUTHERN AVE,41.692993,-83.55284,,,,,,0
2810,Sylvania & Douglas NE,W SYLVANIA AVE & DOUGLAS RD,41.692234,-83.601361,,,,,,0
2811,Sylvania & Doty SW,W SYLVANIA AVE & DOTY DR,41.691889,-83.616191,,,,,,0
2812,Sylvania & Eaglehurst SW,SYLVANIA AVE & EAGLEHURST RD,41.690307,-83.697628,,,,,,0
2813,Sylvania & Elmhurst NE,W SYLVANIA AVE & ELMHURST RD,41.692044,-83.613967,,,,,,0
2814,Sylvania & Forestlawn SE,W SYLVANIA AVE & FORESTLAWN RD,41.691001,-83.660966,,,,,,0
2815,Sylvania & Franklin Park N,3000 W SYLVANIA AVE,41.691315,-83.639891,,,,,,0
2816,Sylvania & Funston NE,W SYLVANIA AVE & FUNSTON ST,41.693247,-83.54671,,,,,,0
2817,Sylvania & Funston SW,W SYLVANIA AVE & FUNSTON ST,41.693099,-83.548386,,,,,,0
2818,Sylvania & Garden Estates NE,W SYLVANIA AVE & GARDEN ESTATES DR,41.691431,-83.646163,,,,,,0
2819,Sylvania & Garrison NE,W SYLVANIA AVE & GARRISON RD,41.692069,-83.612587,,,,,,0
2820,Sylvania & Garrison SW,W SYLVANIA AVE & GARRISON RD,41.69196,-83.613091,,,,,,0
2821,Sylvania & Harvest NE,W SYLVANIA AVE & HARVEST LN,41.691535,-83.632348,,,,,,0
2822,Sylvania & Harvest SW,W SYLVANIA AVE & HARVEST LN,41.691314,-83.633532,,,,,,0
2823,Sylvania & North Haven SW,W SYLVANIA AVE & N HAVEN AVE,41.69249,-83.569162,,,,,,0
2824,Sylvania & Homewood NE,W SYLVANIA AVE & HOMEWOOD AVE,41.692519,-83.572073,,,,,,0
2825,Sylvania & Homewood SW,W SYLVANIA AVE & HOMEWOOD AVE,41.692345,-83.574008,,,,,,0
2826,Sylvania & Imperial NE,W SYLVANIA AVE & IMPERIAL BLVD,41.691147,-83.658294,,,,,,0
2827,Sylvania & Imperial SW,W SYLVANIA AVE & IMPERIAL BLVD,41.691024,-83.658874,,,,,,0
2828,Sylvania & Jackman NE,W SYLVANIA AVE & JACKMAN RD,41.692394,-83.583995,,,,,,0
2829,Sylvania & Jackman SW,W SYLVANIA AVE & JACKMAN RD,41.692259,-83.585328,,,,,,0
2830,Sylvania & Kelly NE,W SYLVANIA AVE & KELLEY AVE,41.692283,-83.591824,,,,,,0
2831,Sylvania & Kershaw NE,W SYLVANIA AVE & KERSHAW AVE,41.692223,-83.601306,,,,,,0
2832,Sylvania & Kingsbury NE,W SYLVANIA AVE & KINGSBURY AVE,41.692446,-83.578467,,,,,,0
2833,Sylvania & Lagrange SW,W SYLVANIA AVE & LAGRANGE ST,41.69316,-83.546712,,,,,,0
2834,Sylvania & Londonderry SW,W SYLVANIA AVE & LONDONDERRY LN,41.691339,-83.647019,,,,,,0
2835,Sylvania & Lockwood NE,W SYLVANIA AVE & LOCKWOOD AVE,41.692596,-83.569042,,,,,,0
2836,Sylvania & Lockwood SW,W SYLVANIA AVE & LOCKWOOD AVE,41.69242,-83.571418,,,,,,0
2837,Sylvania & McCord NE,SYLVANIA AVE & N MCCORD RD,41.690173,-83.703216,,,,,,0
2838,Sylvania & McCord SE,SYLVANIA AVE & N MCCORD RD,41.690093,-83.702593,,,,,,0
2839,Sylvania & Merriweather NE,W SYLVANIA AVE & MERRIWEATHER RD,41.691327,-83.65007,,,,,,0
2840,Sylvania & Mockingbird NE,W SYLVANIA AVE & MOCKINGBIRD LN,41.691235,-83.653188,,,,,,0
2841,Sylvania & Mockingbird SW,W SYLVANIA AVE & MOCKINGBIRD LN,41.691108,-83.654151,,,,,,0
2842,Sylvania & Matlack NE,W SYLVANIA AVE & MATLACK AVE,41.692386,-83.585576,,,,,,0
2843,Sylvania & Matlack SE,W SYLVANIA AVE & MATLACK AVE,41.692262,-83.586932,,,,,,0
2844,Sylvania & Monroe NE,W SYLVANIA AVE & MONROE ST,41.691809,-83.625415,,,,,,0
2845,Sylvania & Monroe NW,W SYLVANIA AVE & MONROE ST,41.691644,-83.629461,,,,,,0
2846,Sylvania & Monroe SW,W SYLVANIA AVE & MONROE ST,41.691482,-83.629875,,,,,,0
2847,Sylvania & Nantuckett NE,W SYLVANIA AVE & NANTUCKETT DR,41.691184,-83.655592,,,,,,0
2848,Sylvania & Overland NE,W SYLVANIA AVE & OVERLAND PKWY,41.692461,-83.57462,,,,,,0
2849,Sylvania & Phillips SW,W SYLVANIA AVE & PHILLIPS AVE,41.692554,-83.566609,,,,,,0
2850,Sylvania & Parrakeet SW,W SYLVANIA AVE & PARRAKEET AVE,41.692335,-83.578404,,,,,,0
2851,Sylvania & Robinhood NW,W SYLVANIA AVE & ROBINHOOD LN,41.690643,-83.692499,,,,,,0
2852,Sylvania & Robinhood SW,W SYLVANIA AVE & ROBINHOOD LN,41.690511,-83.692818,,,,,,0
2853,Sylvania & Rushland NE,W SYLVANIA AVE & RUSHLAND AVE,41.692154,-83.607206,,,,,,0
2854,Sylvania & Roanoke NW,W SYLVANIA AVE & ROANOKE RD,41.692236,-83.600016,,,,,,0
2855,Sylvania & Roanoke SW,W SYLVANIA AVE & ROANOKE RD,41.692162,-83.599818,,,,,,0
2856,Sylvania & Rohr NE,W SYLVANIA AVE & ROHR DR,41.691934,-83.619561,,,,,,0
2857,Sylvania & Royer NE,W SYLVANIA AVE & ROYER RD,41.691393,-83.636664,,,,,,0
2858,Sylvania & Royer NEE,W SYLVANIA AVE & ROYER RD,41.691466,-83.634311,,,,,,0
2859,Sylvania & Secor NE,W SYLVANIA AVE & SECOR RD,41.691893,-83.622751,,,,,,0
2860,Sylvania & Seiss SW,W SYLVANIA AVE & SEISS AVE,41.692797,-83.555841,,,,,,0
2861,Sylvania & Seckinger SW,W SYLVANIA AVE & SECKINGER DR,41.691871,-83.618844,,,,,,0
2862,Sylvania & Shadow Lake SE,W SYLVANIA AVE & SHADOW LAKE DR,41.690725,-83.688176,,,,,,0
2863,Sylvania & Stonehenge NE,SYLVANIA AVE & STONEHENGE DR,41.69034,-83.699033,,,,,,0
2864,Syvania & Stannard NE,W SYLVANIA AVE & STANNARD DR,41.69199,-83.616096,,,,,,0
2865,Sylvania & Sunforest SW,W SYLVANIA AVE & SUNFOREST CT,41.691372,-83.632185,,,,,,0
2866,Sylvania & Sylvanwood NW,SYLVANIA AVE & SYLVANWOOD DR,41.690233,-83.701679,,,,,,0
2867,Sylvania & Sylvanwood SW,SYLVANIA AVE & SYLVANWOOD DR,41.69014,-83.701642,,,,,,0
2868,Sylvania & Torrance SW,W SYLVANIA AVE & TORRANCE DR,41.692271,-83.582588,,,,,,0
2869,Sylvania & Upton NE,W SYLVANIA AVE & UPTON AVE,41.692357,-83.589006,,,,,,0
2870,Sylvania & Upton SW,W SYLVANIA AVE & UPTON AVE,41.692234,-83.590186,,,,,,0
2871,Sylvania & Vogel SW,W SYLVANIA AVE & VOGEL DR,41.69179,-83.621952,,,,,,0
2872,Sylvania & Woodmont NE,W SYLVANIA AVE & WOODMONT RD,41.692118,-83.608883,,,,,,0
2873,Sylvania & Woodmont SW,W SYLVANIA AVE & WOODMONT RD,41.692022,-83.610107,,,,,,0
2874,Sylvania & Woodley SE,W SYLVANIA AVE & WOODLEY RD,41.691225,-83.635824,,,,,,0
2875,Sylvania & Wetzler SW,W SYLVANIA AVE & WETZLER RD,41.692336,-83.576139,,,,,,0
2876,Sylvania & Whiteford NE,W SYLVANIA AVE & WHITEFORD RD,41.691055,-83.663848,,,,,,0
2877,Sylvania & Whiteford SW,W SYLVANIA AVE & WHITEFORD RD,41.690939,-83.665202,,,,,,0
2878,Talmadge & Airedale NE,TALMADGE RD & AIREDALE AVE,41.715265,-83.645381,,,,,,0
2879,Talmadge & Airedale SW,TALMADGE RD & AIREDALE AVE,41.71505,-83.645489,,,,,,0
2880,Talmadge & Alexis SW,TALMADGE RD & W ALEXIS RD,41.719753,-83.645679,,,,,,0
2881,Talmadge & Arnelle NW,TALMADGE RD & ARNELLE DR,41.687084,-83.644534,,,,,,0
2882,Talmadge & Arnelle SE,TALMADGE RD & ARNELLE DR,41.686679,-83.644307,,,,,,0
2883,Talmadge & Ariel NW,TALMADGE RD & ARIEL AVE,41.702632,-83.645166,,,,,,0
2885,Talmadge & Central NE,TALMADGE RD & W CENTRAL AVE,41.677774,-83.643993,,,,,,0
2886,Talmadge & Graceway SE,TALMADGE RD & GRACEWAY DR,41.689382,-83.644432,,,,,,0
2887,Talmadge & Homerdale NE,TALMADGE RD & HOMERDALE AVE,41.696112,-83.644755,,,,,,0
2888,Talmadge & Marlaine SE,TALMADGE RD & MARLAINE DR,41.684911,-83.644252,,,,,,0
2890,Talmadge & Oak Tree SE,TALMADGE RD & OAK TREE PL,41.710384,-83.645211,,,,,,0
2892,Talmadge & Regency Court NW,TALMADGE RD & REGENCY CT,41.704385,-83.645228,,,,,,0
2894,Talmadge & Torquay NW,TALMADGE RD & TORQUAY AVE,41.679774,-83.644241,,,,,,0
2895,Talmadge & Tiverton NW,TALMADGE RD & TIVERTON AVE,41.682272,-83.644317,,,,,,0
2896,Talmadge & Tiverton SE,TALMADGE RD & TIVERTON AVE,41.681776,-83.644147,,,,,,0
2897,Talmadge & Wenwood SE,TALMADGE RD & WENWOOD DR,41.692576,-83.644597,,,,,,0
2898,Tremainsville & Adelaide SW,TREMAINSVILLE RD & ADELAIDE DR,41.716248,-83.615852,,,,,,0
2899,Tremainsville & Amsden NW,TREMAINSVILLE RD & AMSDEN AVE,41.711441,-83.610188,,,,,,0
2900,Tremainsville & Amsden SW,TREMAINSVILLE RD & AMSDEN AVE,41.711804,-83.61076,,,,,,0
2901,Tremainsville & Coolidge SW,TREMAINSVILLE RD & COOLIDGE PKWY,41.698346,-83.594367,,,,,,0
2903,Tremainsville & Chippewa SE,TREMAINSVILLE RD & CHIPPEWA RD,41.719829,-83.619957,,,,,,0
2904,Tremainsville & Eastbrook SW,TREMAINSVILLE RD & EASTBROOK DR,41.69645,-83.591495,,,,,,0
2905,Tremainsville & Eldora SE,TREMAINSVILLE RD & ELDORA DR,41.712868,-83.611729,,,,,,0
2906,Tremainsville & Fern NE,TREMAINSVILLE RD & FERN DR,41.716521,-83.616008,,,,,,0
2907,Tremainsville & Harris NW,TREMAINSVILLE RD & HARRIS ST,41.693982,-83.587329,,,,,,0
2908,Tremainsville & Harris SW,TREMAINSVILLE RD & HARRIS ST,41.693834,-83.587223,,,,,,0
2909,Tremainsville & Laskey NE,TREMAINSVILLE RD & W LASKEY RD,41.705072,-83.602232,,,,,,0
2910,Tremainsville & Laskey NW,TREMAINSVILLE RD & W LASKEY RD,41.706979,-83.604429,,,,,,0
2911,Tremainsville & Laskey SE,TREMAINSVILLE RD & W LASKEY RD,41.705787,-83.603161,,,,,,0
2912,Tremainsville & Laskey SW,TREMAINSVILLE RD & W LASKEY RD,41.706744,-83.604397,,,,,,0
2913,Tremainsville & Mellwood Court NE,TREMAINSVILLE RD & MELLWOOD CT,41.700203,-83.596435,,,,,,0
2914,Tremainsville & Mellwood Court SW,TREMAINSVILLE RD & MELLWOOD CT,41.700455,-83.596855,,,,,,0
2915,Tremainsville & Mellwood,TREMAINSVILLE RD & MELLWOOD AVE,41.703111,-83.599857,,,,,,0
2916,Tremainsville & Mellwood SW,TREMAINSVILLE RD & MELLWOOD AVE,41.703344,-83.600279,,,,,,0
2917,Tremainsville & Oak Grove NW,TREMAINSVILLE RD & OAK GROVE PL,41.701797,-83.598316,,,,,,0
2918,Tremainsville & Oak Grove SW,TREMAINSVILLE RD & OAK GROVE PL,41.702156,-83.598862,,,,,,0
2919,Tremainsville & Pawnee NE,TREMAINSVILLE RD & PAWNEE RD,41.718178,-83.617997,,,,,,0
2920,Tremainsville & Springdale NE,TREMAINSVILLE RD & SPRINGDALE AVE,41.709722,-83.608206,,,,,,0
2921,Tremainsville & Springdale NEE,TREMAINSVILLE RD & SPRINGDALE AVE,41.708299,-83.606267,,,,,,0
2923,Tremainsville & Sylvania SW,TREMAINSVILLE RD & W SYLVANIA AVE,41.692597,-83.585286,,,,,,0
2924,Tremainsville & Upton NW,TREMAINSVILLE RD & UPTON AVE,41.695404,-83.589638,,,,,,0
2925,Tremainsville & Whitmer,TREMAINSVILLE RD & WHITMER DR,41.714622,-83.61373,,,,,,0
2926,Tremainsville & Whitmer SW,TREMAINSVILLE RD & WHITMER DR,41.71505,-83.614407,,,,,,0
2927,Tremainsville & Wichita SW,TREMAINSVILLE RD & WICHITA RD,41.718151,-83.618135,,,,,,0
2928,Tremainsville & Westbrook NE,TREMAINSVILLE RD & WESTBROOK DR,41.69816,-83.593984,,,,,,0
2929,Upton & Bancroft NW,UPTON AVE & W BANCROFT ST,41.66405,-83.588739,,,,,,0
2930,Upton & Dorr NW,UPTON AVE & DORR ST,41.653239,-83.588308,,,,,,0
2931,Upton & Fernwood NW,UPTON AVE & FERNWOOD AVE,41.654733,-83.588348,,,,,,0
2932,Upton & Fernwood SE,UPTON AVE & FERNWOOD AVE,41.654453,-83.588236,,,,,,0
2933,Upton & Foster SE,UPTON AVE & FOSTER AVE,41.657579,-83.588381,,,,,,0
2934,Upton & Foster SW,UPTON AVE & FOSTER AVE,41.657393,-83.588447,,,,,,0
2935,Upton & Grand NW,UPTON AVE & GRAND AVE,41.661861,-83.58862,,,,,,0
2936,Upton & Grand SE,UPTON AVE & GRAND AVE,41.66142,-83.58846,,,,,,0
2937,Upton & Milburn NW,UPTON AVE & MILBURN AVE,41.666652,-83.588764,,,,,,0
2938,Upton & Milburn SE,UPTON AVE & MILBURN AVE,41.666356,-83.588626,,,,,,0
2939,Upton & North Cove SE,UPTON AVE & N COVE BLVD,41.67179,-83.58881,,,,,,0
2940,Upton & Ottawa NW,UPTON AVE & OTTAWA DR,41.668759,-83.588854,,,,,,0
2941,Upton & Ottawa SE,UPTON AVE & OTTAWA DR,41.668355,-83.588696,,,,,,0
2942,Upton & Oakwood NW,UPTON AVE & OAKWOOD AVE,41.65655,-83.588406,,,,,,0
2943,Upton & Oakwood SE,UPTON AVE & OAKWOOD AVE,41.655682,-83.58828,,,,,,0
2944,Upton & Palmwood SE,UPTON AVE & PALMWOOD AVE,41.653665,-83.588221,,,,,,0
2945,Upton & Woodruff NW,UPTON AVE & W WOODRUFF AVE,41.65997,-83.588534,,,,,,0
2946,Upton & Woodruff SE,UPTON AVE & W WOODRUFF AVE,41.659572,-83.588458,,,,,,0
2947,UTMC Dana Cancer Center,HEALTH CENTER DR & E MEDICAL LOOP,41.615065,-83.617782,,,,,,0
2948,UTMC George Issac,HOSPITAL DR & ARLINGTON AVE,41.619884,-83.618438,,,,,,0
2949,Washington & 12th NE,WASHINGTON ST & 12TH ST,41.650771,-83.545061,,,,,,0
2950,Washington & 13th SW,WASHINGTON ST & 13TH ST,41.65129,-83.546574,,,,,,0
2951,Washington & 14thSW,WASHINGTON ST & 14TH ST,41.652126,-83.54815,,,,,,0
2952,Washington & 16th NE,WASHINGTON ST & 16TH ST,41.652257,-83.548164,,,,,,0
2953,Washington & Erie NE,WASHINGTON ST & N ERIE ST,41.648746,-83.540769,,,,,,0
2954,Washington & HuronNE,WASHINGTON ST & N HURON ST,41.64786,-83.538848,,,,,,0
2955,Washington & Huron SW,WASHINGTON ST & N HURON ST,41.64854,-83.540684,,,,,,0
2956,Washington & Michigan NE,WASHINGTON ST & N MICHIGAN ST,41.649693,-83.542773,,,,,,0
2957,Washington & Ontario SW,WASHINGTON ST & N ONTARIO ST,41.649601,-83.542861,,,,,,0
2958,Washington & St Clair NE,WASHINGTON ST & N ST CLAIR ST,41.64732,-83.537834,,,,,,0
2959,Western & Canal NE,WESTERN AVE & CANAL AVE,41.634537,-83.559959,,,,,,0
2960,Western & Chapin SW,WESTERN AVE & CHAPIN ST,41.634442,-83.559394,,,,,,0
2961,Western & Daniels SW,WESTERN AVE & DANIELS AVE,41.634711,-83.571506,,,,,,0
2962,Western & Eldred SW,WESTERN AVE & ELDRED AVE,41.634995,-83.581274,,,,,,0
2963,Western & Field NE,WESTERN AVE & FIELD AVE,41.634471,-83.553994,,,,,,0
2964,Western & Gibbons SW,WESTERN AVE & GIBBONS ST,41.63492,-83.578679,,,,,,0
2965,Western & Hawley NE,WESTERN AVE & S HAWLEY ST,41.634667,-83.566462,,,,,,0
2966,Western & Hawley SW,WESTERN AVE & S HAWLEY ST,41.634626,-83.56789,,,,,,0
2967,Western & Hiett NE,WESTERN AVE & HIETT AVE,41.634826,-83.571442,,,,,,0
2968,Western & Linden NE,WESTERN AVE & LINDEN PL,41.634509,-83.552939,,,,,,0
2969,Western & Linden SW,WESTERN AVE & LINDEN PL,41.634397,-83.553567,,,,,,0
2970,Western & Miller SW,WESTERN AVE & S MILLER ST,41.634573,-83.565322,,,,,,0
2971,Western & Mozart NE,WESTERN AVE & MOZART ST,41.634596,-83.562688,,,,,,0
2972,Western & Mozart SW,WESTERN AVE & MOZART ST,41.634506,-83.563393,,,,,,0
2974,Westwood & Dorr SE,N WESTWOOD AVE & DORR ST,41.652294,-83.607264,,,,,,0
2975,Westwood & Hartwell NE,N WESTWOOD AVE & HARTWELL AVE,41.643749,-83.606578,,,,,,0
2976,Westwood & Hartwell NW,N WESTWOOD AVE & HARTWELL AVE,41.644815,-83.606781,,,,,,0
2977,Westwood & Hawkins SE,N WESTWOOD AVE & HAWKINS AVE,41.639536,-83.606535,,,,,,0
2978,Westwood & Hawkins SW,N WESTWOOD AVE & HAWKINS AVE,41.63947,-83.606712,,,,,,0
2979,Western & Spencer SW,WESTERN AVE & SPENCER ST,41.634781,-83.574709,,,,,,0
2980,Westwood & Stockdale SE,N WESTWOOD AVE & STOCKDALE AVE,41.641639,-83.606565,,,,,,0
2981,Westwood & Stockdale SW,N WESTWOOD AVE & STOCKDALE AVE,41.641486,-83.606715,,,,,,0
2983,Westwood & Victory NW,N WESTWOOD AVE & VICTORY AVE,41.647444,-83.606737,,,,,,0
2984,Western & Wasaon NE,WESTERN AVE & WASAON ST,41.634487,-83.556468,,,,,,0
2985,Western & Wasaon SW,WESTERN AVE & WASAON ST,41.634384,-83.557193,,,,,,0
2986,Woodruff & 12th NE,E WOODRUFF AVE & N 12TH ST,41.660714,-83.53924,,,,,,0
2987,Woodruff & 12th SW,E WOODRUFF AVE & N 12TH ST,41.660576,-83.540327,,,,,,0
2988,Woodruff & 14th NE,E WOODRUFF AVE & N 14TH ST,41.660618,-83.54174,,,,,,0
2989,Woodruff & 14th SW,E WOODRUFF AVE & N 14TH ST,41.660526,-83.542396,,,,,,0
2990,Woodruff & Canton SW,E WOODRUFF AVE & CANTON AVE,41.660623,-83.538082,,,,,,0
2991,Woodruff & Franklin NE,E WOODRUFF AVE & FRANKLIN AVE,41.660593,-83.543894,,,,,,0
2992,Woodruff & Franklin SE,E WOODRUFF AVE & FRANKLIN AVE,41.660452,-83.545068,,,,,,0
2994,Wheeling & Consaul NW,N WHEELING ST & CONSAUL ST,41.65893,-83.487421,,,,,,0
2995,Wheeling & Consaul SW,N WHEELING ST & CONSAUL ST,41.657397,-83.487363,,,,,,0
2996,Wheeling & Quincy NW,N WHEELING ST & QUINCY ST,41.653731,-83.487259,,,,,,0
2997,Wheeling & Quincy SE,N WHEELING ST & QUINCY ST,41.653699,-83.487158,,,,,,0
2998,Wheeling & Seaman NW,N WHEELING ST & SEAMAN RD,41.651959,-83.487196,,,,,,0
3000,Wheeling & Stitt SW,N WHEELING ST & STITT ST,41.662834,-83.48757,,,,,,0
3001,Wheeling & York SE,N WHEELING ST & YORK ST,41.665714,-83.487537,,,,,,0
3002,West Lake & Delaware NW,WESTLAKE ST & W DELAWARE AVE,41.670919,-83.568769,,,,,,0
3006,Wayne & Allen NW,W WAYNE ST & ALLEN ST,41.561386,-83.655506,,,,,,0
3007,Wayne & Allen SW,W WAYNE ST & ALLEN ST,41.561309,-83.655537,,,,,,0
3008,Wayne & Cass NE,W WAYNE ST & CASS ST,41.56094,-83.65687,,,,,,0
3009,Wayne & Cass SW,W WAYNE ST & CASS ST,41.560714,-83.657434,,,,,,0
3010,Wayne & Duane SW,W WAYNE ST & DUANE ST,41.559182,-83.662419,,,,,,0
3011,Wayne & Elizabeth NE,E WAYNE ST & ELIZABETH ST,41.56315,-83.649646,,,,,,0
3012,Wayne & Elizabeth SW,E WAYNE ST & ELIZABETH ST,41.562941,-83.650143,,,,,,0
3014,Wayne & Ford SW,W WAYNE ST & FORD ST,41.558652,-83.664195,,,,,,0
3015,Wayne & Gibbs NW,E WAYNE ST & GIBBS ST,41.562467,-83.651895,,,,,,0
3016,Wayne & Gibbs SW,E WAYNE ST & GIBBS ST,41.562371,-83.651991,,,,,,0
3017,Wayne & Jackson SW,E WAYNE ST & JACKSON ST,41.564063,-83.64645,,,,,,0
3018,Wayne & Kingsbury NW,W WAYNE ST & KINGSBURY ST,41.560311,-83.658975,,,,,,0
3019,Wayne & Kingsbury SW,W WAYNE ST & KINGSBURY ST,41.560086,-83.659525,,,,,,0
3020,Wayne & Lacombe SE,W WAYNE ST & LACOMBE DR,41.558518,-83.666008,,,,,,0
3021,Wayne & Roseamond NE,W WAYNE ST & ROSAMOND ST,41.559959,-83.660067,,,,,,0
3022,Wayne & White NE,E WAYNE ST & WHITE ST,41.563692,-83.647809,,,,,,0
3023,Wayne & White SW,E WAYNE ST & WHITE ST,41.563443,-83.648316,,,,,,0
3025,Wenz & Hill SW,WENZ RD & HILL AVE,41.637721,-83.645478,,,,,,0
3027,Wenz & Parkcliff NW,WENZ RD & PARKCLIFF LN,41.621126,-83.644626,,,,,,0
3028,Wenz & South NW,WENZ RD & SOUTH AVE,41.634603,-83.645401,,,,,,0
3030,York & Bakewell SW,YORK ST & BAKEWELL ST,41.665676,-83.492971,,,,,,0
3033,York & Valentine SW,YORK ST & VALENTINE ST,41.665698,-83.491272,,,,,,0
3036,York & Woodford SW,YORK ST & WOODFORD ST,41.665766,-83.48902,,,,,,0
3037,131st & 308th NE,131ST ST & 308TH ST,41.720211,-83.472354,,,,,,0
3038,Collingwood & Belmont SE,COLLINGWOOD BLVD & BELMONT AVE,41.647554,-83.554703,,,,,,0
3039,Collingwood & Dorr SE,COLLINGWOOD BLVD & DORR ST,41.652818,-83.554778,,,,,,0
3040,Collingwood & Jefferson NW,COLLINGWOOD BLVD & JEFFERSON AVE,41.659589,-83.555035,,,,,,0
3041,Collingwood & Monroe NW,COLLINGWOOD BLVD & MONROE ST,41.657707,-83.555039,,,,,,0
3042,Collingwood & Nebraska NW,COLLINGWOOD BLVD & NEBRASKA AVE,41.645548,-83.554792,,,,,,0
3043,Dorr & St Andrews SW,DORR ST & ST ANDREWS RD,41.652738,-83.644737,,,,,,0
3044,Dixie Hwy & Hollywood SE,MIAMI ST & HOLLYWOOD BLVD,41.617293,-83.549231,,,,,,0
3046,Nebraska & Woodstock NE,NEBRASKA AVE & WOODSTOCK AVE,41.645574,-83.592154,,,,,,0
3047,Oak & Navarre SE,OAK ST & NAVARRE AVE,41.634086,-83.52517,,,,,,0
3048,Starlite Plaza,MONROE ST & COREY RD,41.711067,-83.676834,,,,,,0
3049,Hill & Arco NE,HILL AVE & ARCO DR,41.638201,-83.621553,,,,,,0
3050,Alexis & Davida SW,W ALEXIS RD & DAVIDA DR,41.721566,-83.560199,,,,,,0
3051,Alexis & Benalex SW,W ALEXIS RD & BENALEX DR,41.721595,-83.557934,,,,,,0
3052,Airport & Detroit NE,AIRPORT HWY & S DETROIT AVE,41.633752,-83.589721,,,,,,0
3053,Airport & Emery NE,AIRPORT HWY & EMERY ST,41.635673,-83.585014,,,,,,0
3054,Airport & Shasta NE,AIRPORT HWY & SHASTA DR,41.634653,-83.587495,,,,,,0
3055,Dorr & Harrow SW,DORR ST & HARROW RD,41.65351,-83.675307,,,,,,0
3056,Western & Champion NE,WESTERN AVE & CHAMPION ST,41.635079,-83.581769,,,,,,0
3057,Western & Dale NE,WESTERN AVE & DALE ST,41.63501,-83.579354,,,,,,0
3058,Western & Gibbons NE,WESTERN AVE & GIBBONS ST,41.634988,-83.578111,,,,,,0
3059,Western & Hillside NE,WESTERN AVE & HILLSIDE DR,41.634928,-83.575886,,,,,,0
3063,Oakdale & Miami NE,OAKDALE AVE & MIAMI ST,41.623122,-83.530721,,,,,,0
3064,Oakdale & Miami SE,OAKDALE AVE & MIAMI ST,41.62291,-83.530739,,,,,,0
3065,Dixie Hwy & Walnut NW,DIXIE HWY & WALNUT ST,41.611199,-83.557428,,,,,,0
3066,Monroe & Bryn Mawr NW,MONROE ST & BRYN MAWR DR,41.674235,-83.590362,,,,,,0
3073,Wade & Knapp NW,WADE ST & KNAPP ST,41.64015,-83.541207,,,,,,0
3077,Central & Holland-Sylvania SE,W CENTRAL AVE & N HOLLAND SYLVANIA RD,41.676191,-83.681415,,,,,,0
3082,Miami & Botkins NE,MIAMI ST & BOTKINS DR,41.621564,-83.536186,,,,,,0
3083,Acres & Cadet (Flag Down),ACRES RD & CADET RD,41.716525,-83.684664,,,,,,0
3084,Acres & Marshall (Flag Down),ACRES RD & MARSHALL RD,41.719811,-83.684888,,,,,,0
3085,Marshall & Dornell (Flag Down),MARSHALL RD & DORNELL DR,41.719849,-83.682845,,,,,,0
3086,Marshall & Roan (Flag Down),MARSHALL RD & ROAN RD,41.719892,-83.677906,,,,,,0
3087,Marshall & Roberts (Flag Down),MARSHALL RD & ROBERTS RD,41.719897,-83.674036,,,,,,0
3088,Roberts & Alexis (Flag Down),ROBERTS RD & W ALEXIS RD,41.716953,-83.673681,,,,,,0
3089,Alexis & Roan (Flag Down),W ALEXIS RD & ROAN RD,41.716453,-83.67755,,,,,,0
3090,Alexis & Elliot (Flag Down),W ALEXIS RD & ELLIOTT RD,41.716125,-83.680622,,,,,,0
3091,Alexis & Acres (Flag Down),W ALEXIS RD & ACRES RD,41.715579,-83.684589,,,,,,0
3092,Brint & Brinthaven NE (Flag Down),BRINT RD & BRINTHAVEN RD,41.704633,-83.708171,,,,,,0
3093,Brint & Brinthaven SW (Flag Down),BRINT RD & NEW ENGLAND LN,41.704434,-83.708639,,,,,,0
3094,Brint & Silica (Flag Down),BRINT RD & SILICA DR,41.704182,-83.713937,,,,,,0
3095,Brint & Woodland (Flag Down),BRINT RD & WOODLAND LN,41.703929,-83.714705,,,,,,0
3096,Brint & Inland NE (Flag Down),BRINT RD & INLAND DR,41.703261,-83.721227,,,,,,0
3097,Brint & Inland SW (Flag Down),BRINT RD & INLAND DR,41.703072,-83.721431,,,,,,0
